OP,filename,slice,cell_ch,cell_ID,day,treatment,hrs_incubation,repatch,hrs_after_OP,Rs,Rin,resting_potential,max_spikes,Rheobase,AP_heigth,TH,max_depol,max_repol,membra_time_constant_tau,capacitance,comments,rheo_ramp,AP_halfwidth,Rheobse_ramp,Unnamed: 27,rheos_ramp,comment, ,high K concentration,RMP_from_char
OP220426,22427010.abf,S2,4,22427S2c4,D1,TTX,0,no,22.85555556,11.93021864,23.52512623,-57.87353516,4,1000,43.56689453,-43.02978516,118.0419922,-38.57421875,0.2,29.52072072,2,,,,,,,,15 mM,-59.35366379
OP220426,22427010.abf,S2,6,22427S2c6,D1,TTX,0,no,22.85555556,8.11855387,42.98952558,-70.86791992,30,150,81.86035156,-35.46142578,228.0273438,-80.078125,16.05,250.7994278,3,,0.920186379,,,,,,15 mM,-58.88047363
OP220426,22427019.abf,S3,1,22427S3c1,D1,high K,0,no,24.78472222,9.413326965,64.16138123,-68.84765625,26,200,81.87866211,-35.83374023,286.2548828,-85.44921875,16.5,264.2580645,6,,0.913302897,,,,,,15 mM,-60.5696228
OP220426,22427019.abf,S3,3,22427S3c3,D1,high K,0,yes,24.78472222,14.69289725,61.06627519,-69.26879883,30,150,81.7565918,-35.36987305,288.9404297,-78.125,21,404.5432099,8,,0.877826816,,,,,,15 mM,-61.62928177
OP220426,22427019.abf,S3,4,22427S3c4,D1,high K,0,no,24.78472222,6.555757205,37.19217609,-71.13647461,25,250,89.13574219,-35.90698242,311.5234375,-83.984375,16.4,440.4878689,9,,0.930810631,,,,,,15 mM,-62.88617523
OP220426,22427019.abf,S3,5,22427S3c5,D1,high K,0,no,24.78472222,7.805099445,36.28028452,-53.43017578,18,200,74.76196289,-34.5703125,239.8681641,-76.90429688,13.4,353.5355878,10,,0.866591582,,,,,,15 mM,-59.16793152
OP220426,22427032.abf,S4,5,22427S4c5,D1,Ctrl,0,no,26.92055556,7.379796886,24.40440787,-61.43188477,30,450,85.8215332,-37.45117188,343.0175781,-74.95117188,5.45,261.472328,15,,0.956681649,,,,,,15 mM,-61.4922142
OP220426,22427032.abf,S4,6,22427S4c6,D1,Ctrl,0,yes,26.92055556,9.702328093,29.98075961,-59.43603516,34,450,80.84716797,-37.87841797,246.9482422,-69.94628906,6.35,320.6114022,16,,0.948891491,,,,,,15 mM,-61.3225766
OP220426,22427032.abf,S4,7,22427S4c7,D1,Ctrl,0,yes,26.92055556,17.53728085,44.66429106,-61.45019531,25,450,80.04760742,-36.58447266,224.2431641,-70.43457031,10.35,528.2691589,17,,0.977731135,,,,,,15 mM,-60.99438919
OP220426,22427039.abf,S4_D2,1,22427S4c7,D2,Ctrl,24,yes,44.8675,7.568682283,29.52156878,-65.44189453,21,300,72.37548828,-30.56030273,170.1660156,-57.6171875,13.1,327.68,18,,1.14840918,,,,,,15 mM,-63.39760468
OP220426,22427042.abf,S4_D2,2,22427S4c6,D2,Ctrl,24,yes,44.96472222,9.948346991,43.5896815,-64.03808594,20,300,69.52514648,-29.4128418,153.8085938,-47.72949219,9.75,230.6772563,19,,1.235679977,,,,,,15 mM,-61.97793671
OP220426,22427045.abf,S4_D2,3,22427S4c4,D2,Ctrl,24,no,45.10222222,14.32575966,57.33520025,-64.39819336,23,250,70.5078125,-29.38842773,183.59375,-61.03515625,18.25,433.6591733,20,,1.060380194,,,,,,15 mM,-62.03259232
OP220426,22427053.abf,S2_D2,1,22427S2_D2c1,D2,TTX,24,no,46.49166667,9.323339791,34.06469728,-62.89672852,22,350,51.6418457,-24.1027832,94.48242188,-43.09082031,9.35,267.5814847,23,,1.14072001,,,,,,15 mM,-61.04825607
OP220426,22427056.abf,S2_D2,2,22427S2c3,D2,TTX,24,yes,46.61222222,8.124785182,35.86804783,-64.18457031,22,350,58.20922852,-26.0925293,114.3798828,-47.36328125,11.05,303.0011715,24,,1.150101765,,,,,,15 mM,-63.36583237
OP220426,22427061.abf,S2_D2,5,22427S2_D2c5,D2,TTX,24,no,47.1325,6.511569126,23.16589737,-67.97485352,17,700,58.56933594,-24.42626953,173.2177734,-45.41015625,14.25,409.2410167,26,,1.1037319,,,,,,15 mM,-60.57814545
OP220426,22427073.abf,S3_D2,3,22427S3c3,D2,high K,24,yes,48.90805556,7.368074757,33.91831019,-60.25390625,14,350,77.66113281,-25.88500977,316.0400391,-70.55664063,17.3,441.1567315,30,,0.933136291,,,,,,15 mM,-59.35913712
OP231130,23n30003.abf,S1,1,23n30S1c1,D1,Ctrl,0,yes,11.99277778,15.62708067,58.6665813,-78.06091309,55,300,88.77563477,-41.57714844,352.2949219,-103.515625,13.8,329.3506191,0,,0.8110857,351.5817194,,,,,8 mM,-71.58446503
OP231130,23n30003.abf,S1,5,23n30S1c5,D1,Ctrl,0,no,11.99277778,20.14300934,59.82588333,-60.80932617,29,800,68.36547852,-31.46362305,258.5449219,-58.10546875,11.75,632.2233169,1,,1.081763385,0,,,,,8 mM,-57.46246033
OP231130,23n30012.abf,S2,5,23n30S2c5,D1,high K,0,no,12.98361111,9.939881236,104.1772698,-50.47607422,38,150,86.72485352,-35.86425781,350.7080078,-76.78222656,9.75,125.4369847,3; exclude; Rs_end > 30,,0.970192419,57.84192806,,,,,8 mM,-64.73538422
OP231130,23n30012.abf,S2,8,23n30S2c8,D1,high K,0,yes,12.98361111,9.484605043,63.77992321,-73.14453125,41,150,89.00146484,-36.85913086,327.8808594,-88.13476563,19.7,367.4044394,6,,0.890428468,496.1865396,,,,,8 mM,-60.28375305
OP231130,23n30037.abf,S1_D2,2,23n30S1_D2c2,D2,wash in high K,21,no,32.69944444,7.426442253,65.8047933,-67.54455566,61,250,77.71606445,-36.50512695,246.4599609,-74.34082031,12.5,200.2933985,8; exclude; Rs_end > 30,,0.950157567,322.0907364,,,,,8 mM,-59.5793309
OP231130,23n30037.abf,S1_D2,4,23n30S1_D2c4,D2,wash in high K,21,no,32.69944444,18.99990833,78.69863438,-53.76586914,34,200,76.91040039,-35.0769043,327.6367188,-73.48632813,18.15,403.4865672,9,,0.894415557,160.1153372,,,,,8 mM,-59.20614609
OP231130,23n30037.abf,S1_D2,5,23n30S1_D2c5,D2,wash in high K,21,no,32.69944444,25.80144662,105.8985094,-69.98291016,50,150,79.93164063,-39.48974609,361.328125,-84.59472656,16.2,274.4785936,10,,0.932455849,284.5594853,,,,,8 mM,-63.19122208
OP231130,23n30037.abf,S1_D2,6,23n30S1_D2c6,D2,wash in high K,21,no,32.69944444,8.830606029,85.32015757,-66.33300781,40,250,78.2043457,-32.42797852,354.8583984,-75.92773438,14.25,198.9535577,11,,0.880316664,290.0496683,,,,,8 mM,-61.09753494
OP231130,23n30037.abf,S1_D2,7,23n30S1_D2c7,D2,wash in high K,21,no,32.69944444,9.683848267,78.35201494,-72.44262695,43,200,77.91748047,-30.59692383,344.7265625,-74.95117188,16.2,279.6847208,12,,0.879229215,447.7349245,,,,,8 mM,-60.26112442
OP231130,23n30046.abf,S2_D2,1,23n30S2c8,D2,Ctrl,21,yes,34.04833333,11.22861787,67.26239848,-69.43359375,31,300,74.03564453,-29.44946289,198.2421875,-52.36816406,14.95,296.0009668,13,,1.262300492,530.2376746,,,,,8 mM,-61.09348236
OP231130,23n30052.abf,S2_D2,6,23n30S2_D2c6,D2,Ctrl,21,no,34.33166667,7.483370401,60.24605052,-68.10302734,43,200,88.671875,-36.85302734,510.6201172,-114.5019531,10.2,209.2884158,14,,2.401554283,498.6466216,,,,,8 mM,-60.56877396
OP231130,23n30052.abf,S2_D2,7,23n30S2_D2c7,D2,Ctrl,21,no,34.33166667,8.566453943,67.89862467,-58.95385742,27,500,79.07104492,-35.33325195,376.2207031,-78.49121094,8.4,275.2512,15,,0.912125624,523.4874496,,,,,8 mM,-60.89023193
OP221020,22o21021.abf,S4_D2,1,22o21S4_D2c1,D2,TTX,20,no,29.72861111,7.733713029,38.67799621,-50.33569336,7,600,52.19726563,-22.11303711,108.8867188,-20.5078125,13.1,375.227972,0,,2.22021895,,,,,,8 mM,-61.67611801
OP221020,22o21021.abf,S4_D2,2,22o21S4_D2c2,D2,TTX,20,no,29.72861111,8.398708399,35.9606823,-66.45507813,11,450,61.81030273,-23.88305664,193.7255859,-48.828125,20.6,440.3266797,1,,1.182197457,,,,,,8 mM,-63.15130936
OP221020,22o21021.abf,S4_D2,3,22o21S4_D2c3,D2,TTX,20,no,29.72861111,7.984091005,34.99137359,-63.34228516,9,450,57.36083984,-23.4375,164.4287109,-38.33007813,16.5,434.7985525,2,,1.2611046,,,,,,8 mM,-61.03326355
OP221020,22o21021.abf,S4_D2,4,22o21S4_D2c4,D2,TTX,20,no,29.72861111,7.613993266,41.27707007,-75.14038086,19,200,72.27172852,-31.24389648,271.484375,-50.53710938,23.05,361.2158776,3,,1.280341857,,,,,,8 mM,-60.83120071
OP221020,22o21021.abf,S4_D2,6,22o21S4_D2c6,D2,TTX,20,no,29.72861111,7.467912595,25.63991351,-58.72802734,16,450,56.68334961,-19.27490234,156.0058594,-41.87011719,7.6,190.8327969,5,,1.191315274,,,,,,8 mM,-61.26074509
OP221020,22o21035.abf,S5_D2,2,22o21S5_D2c2,D2,Ctrl,20,no,31.66277778,7.435570276,32.20945132,-61.14501953,15,400,69.48852539,-32.03125,206.4208984,-43.33496094,13,377.6453901,7,,1.432495862,,,,,,8 mM,-65.25906036
OP221020,22o21035.abf,S5_D2,6,22o21S5_D2c6,D2,Ctrl,20,no,31.66277778,7.049154391,39.90329308,-72.70507813,23,300,78.82080078,-33.22753906,311.8896484,-65.79589844,18.45,389.7934236,9,,0.976485054,,,,,,8 mM,-60.89603516
OP221020,22o21035.abf,S5_D2,7,22o21S5_D2c7,D2,Ctrl,20,no,31.66277778,14.60486232,55.41783323,-50.33569336,12,300,68.33496094,-32.07397461,191.0400391,-36.1328125,17.4,484.8326531,10,,1.802421399,,,,,,8 mM,-61.39603683
OP221020,22o21042.abf,S6_D2,2,22o21S6_D2c2,D2,high K,20,no,33.4275,21.01995359,57.54313245,-61.63330078,20,350,63.671875,-31.92138672,197.7539063,-46.14257813,26.15,767.8164875,12,,1.138023178,,,,,,8 mM,-62.82082886
OP221020,22o21042.abf,S6_D2,4,22o21S6_D2c4,D2,high K,20,no,33.4275,6.058090218,40.81383928,-64.46533203,17,500,74.8840332,-29.69970703,314.9414063,-66.04003906,15.5,501.8814229,13,,0.947928896,,,,,,8 mM,-62.32504959
OP221020,22o21042.abf,S6_D2,6,22o21S6_D2c6,D2,high K,20,no,33.4275,7.2884183,51.77505905,-65.46630859,19,350,78.42407227,-27.93579102,348.2666016,-64.94140625,10.85,237.8145819,14,,0.993077044,,,,,,8 mM,-62.63967575
OP221020,22o21042.abf,S6_D2,8,22o21S6_D2c8,D2,high K,20,no,33.4275,10.47091713,32.93464403,-64.88037109,29,450,84.11254883,-33.44116211,423.0957031,-83.0078125,9.45,349.5006772,16,,0.83853321,,,,,,8 mM,-61.22122147
OP221027,22o27003.abf,S1,1,22o27S1c1,D1,high K,0,no,8.293888889,9.756233648,81.64484463,-73.60839844,30,100,89.09912109,-35.98632813,427.6123047,-64.33105469,22.6,285.2684129,0,,1.122933865,,,,,,8 mM,-59.49905487
OP221027,22o27003.abf,S1,2,22o27S1c2,D1,high K,0,yes,8.293888889,9.865330046,81.0949708,-77.19116211,31,100,90.17333984,-37.49389648,371.4599609,-76.78222656,21.05,288.4844835,1,,0.966403495,,,,,,8 mM,-63.31989655
OP221027,22o27003.abf,S1,3,22o27S1c3,D1,high K,0,yes,8.293888889,6.678793676,60.94801653,-72.66845703,24,100,84.30786133,-37.04223633,309.0820313,-60.30273438,23.05,390.7410243,2,,1.177055941,,,,,,8 mM,-61.34830658
OP221027,22o27003.abf,S1,6,22o27S1c6,D1,high K,0,yes,8.293888889,9.576864531,78.98613463,-76.55639648,37,-300,85.74829102,-40.08789063,343.1396484,-68.23730469,22.35,238.0126097,5,,1.069640508,,,,,,8 mM,-56.60196976
OP221027,22o27011.abf,S2,1,22o27S2c1,D1,TTX,0,yes,9.679166667,6.155731873,51.43651151,-78.35693359,36,-300,85.16845703,-38.66577148,374.7558594,-77.02636719,23.75,396.2525458,8,,0.88592002,,,,,,8 mM,-53.55212463
OP221027,22o27011.abf,S2,2,22o27S2c2,D1,TTX,0,yes,9.679166667,7.087507564,61.17202158,-76.16577148,37,100,87.890625,-37.9699707,380.6152344,-78.85742188,21.35,305.6342508,9,,0.879168388,,,,,,8 mM,-57.17740082
OP221027,22o27011.abf,S2,3,22o27S2c3,D1,TTX,0,no,9.679166667,7.058307001,31.33281368,-53.61328125,24,250,73.26660156,-35.53466797,277.8320313,-56.88476563,17.75,469.815832,10,,1.076363284,,,,,,8 mM,-56.43325989
OP221027,22o27011.abf,S2,4,22o27S2c4,D1,TTX,0,no,9.679166667,7.056790213,63.5187133,-73.92578125,33,-300,90.17333984,-38.69628906,388.3056641,-75.31738281,30.7,380.9078379,11,,0.939451805,,,,,,8 mM,-53.84588562
OP221027,22o27011.abf,S2,5,22o27S2c5,D1,TTX,0,no,9.679166667,10.17094489,107.7500857,-71.59423828,38,-300,89.5690918,-38.97094727,381.7138672,-60.42480469,14.95,139.2104575,12,,1.24877545,,,,,,8 mM,-57.30952667
OP221027,22o27011.abf,S2,7,22o27S2c7,D1,TTX,0,no,9.679166667,13.16751874,76.78538465,-70.70922852,40,-300,94.28100586,-38.0065918,420.2880859,-79.58984375,10.55,160.2700046,14,,0.942054004,,,,,,8 mM,-61.88760284
OP221027,22o27022.abf,S3,1,22o27S3c1,D1,Ctrl,0,no,11.07,8.066904806,42.5484786,-73.42529297,37,50,87.72583008,-35.71166992,392.9443359,-91.06445313,24.6,377.7379569,15,,0.821365849,,,,,,8 mM,-52.82335205
OP221027,22o27022.abf,S3,2,22o27S3c2,D1,Ctrl,0,yes,11.07,9.953828519,70.89452357,-73.49243164,33,50,84.93652344,-35.79101563,334.8388672,-75.07324219,19.85,220.4150457,16,,0.915298627,,,,,,8 mM,-55.20203781
OP221027,22o27022.abf,S3,3,22o27S3c3,D1,Ctrl,0,no,11.07,9.843946351,54.92829172,-56.53686523,24,150,80.75561523,-35.94360352,299.1943359,-63.96484375,13.6,228.6530528,17,,1.055618671,,,,,,8 mM,-58.39441132
OP221027,22o27022.abf,S3,4,22o27S3c4,D1,Ctrl,0,yes,11.07,8.179952821,52.91854894,-72.16186523,38,100,90.05126953,-37.3840332,415.0390625,-79.95605469,18.4,336.8330726,18,,0.926687357,,,,,,8 mM,-59.85078659
OP221027,22o27022.abf,S3,7,22o27S3c7,D1,Ctrl,0,no,11.07,7.778175078,61.72579711,-73.16894531,42,100,89.5324707,-40.66162109,469.4824219,-112.9150391,15.3,258.2948995,20,,0.743927907,,,,,,8 mM,-58.90775345
OP221027,22o27030.abf,S1_D2,2,22o27S1c2,D2,high K,24,yes,32.23583333,12.60926238,63.55267214,-69.50073242,25,100,90.14282227,-37.45727539,402.4658203,-70.55664063,12.6,236.3347453,23,,1.010931478,,,,,,8 mM,-61.43663925
OP221027,22o27033.abf,S1_D2,3,22o27S1c3,D2,high K,24,yes,32.34,10.28051785,47.58087876,-67.27294922,20,200,80.81054688,-34.67407227,277.34375,-58.47167969,10.15,266.9303371,24,,1.138954774,,,,,,8 mM,-61.05469818
OP221027,22o27040.abf,S1_D2,7,22o27S1c6,D2,high K,24,yes,32.76972222,10.36297274,73.39111597,-75.81176758,28,-300,90.47241211,-39.80102539,456.9091797,-83.61816406,17.2,241.6850772,27,,0.908177901,,,,,,8 mM,-57.52694214
OP221027,22o27047.abf,S2_D2,1,22o27S2c1,D2,TTX,24,yes,34.57166667,9.714606889,58.60567723,-73.41918945,30,150,76.97753906,-34.73510742,297.7294922,-74.21875,16.3,288.5566721,29,,0.951785601,,,,,,8 mM,-61.65735245
OP221027,22o27051.abf,S2_D2,2,22o27S2c2,D2,TTX,24,yes,34.65888889,13.08692097,53.72979843,-69.47021484,33,200,76.171875,-34.0637207,290.2832031,-88.98925781,10.9,276.2344934,30,,0.80601395,,,,,,8 mM,-61.88209991
OP221027,22o27061.abf,S2_D2,7,22o27S2_D2c7,D2,TTX,24,no,35.15,15.56751424,57.9726908,-50.88500977,21,200,74.31640625,-34.2956543,254.6386719,-64.57519531,13.55,318.9701149,34,,0.984890116,,,,,,8 mM,-59.18066528
OP221027,22o27068.abf,S3_D2,2,22o27S3c2,D2,Ctrl,24,yes,36.47166667,8.413644313,58.52921935,-73.6328125,48,100,88.54370117,-40.90576172,398.8037109,-79.46777344,12.35,196.8311284,37,,0.931550364,,,,,,8 mM,-58.8679126
OP221027,22o27082.abf,S3_D2,5,22o27S3_D2c5,D2,Ctrl,24,no,37.03916667,16.82096288,62.58066213,-67.77954102,26,100,93.75,-43.11523438,564.9414063,-120.2392578,15.7,310.8505136,39,,0.67740102,,,,,,8 mM,-62.29583862
OP221027,22o27082.abf,S3_D2,6,22o27S3_D2c6,D2,Ctrl,24,no,37.03916667,8.553550256,56.84382906,-66.21704102,27,150,89.33105469,-37.51220703,458.7402344,-94.48242188,17.05,349.6210263,manually corrected HW,,0.78221732,,,,,,8 mM,-61.95102509
OP221027,22o27082.abf,S3_D2,7,22o27S3_D2c7,D2,Ctrl,24,no,37.03916667,9.72341148,46.8391036,-53.19213867,22,350,87.32910156,-40.77148438,460.3271484,-109.0087891,10.05,348.1167019,41,,0.68095061,,,,,,8 mM,-67.98544449
OP221027,22o27082.abf,S3_D2,8,22o27S3_D2c8,D2,Ctrl,24,no,37.03916667,7.800428113,61.56485253,-69.79980469,15,450,85.53466797,-38.37890625,468.5058594,-112.7929688,10.25,291.8088619,manually corrected HW,,0.718350859,,,,,,8 mM,-67.57936676
OP240411,24411004.abf,S1,5,24411S1c5,D1,Ctrl,0,yes,11.24083333,14.08017438,124.8493427,-59.34753418,26,100,75.37231445,-36.35253906,236.2060547,-83.0078125,14.6,193.6893927,4,,0.866218314,109.3836461,,,,,8 mM,-63.27740906
OP240411,24411004.abf,S1,6,24411S1c6,D1,Ctrl,0,yes,11.24083333,9.301190898,94.74011558,-48.79760742,33,150,75.59204102,-33.57543945,264.1601563,-74.21875,15.7,228.8512456,5,,0.914748888,81.75272509,,,,,8 mM,-55.16677032
OP240411,24411004.abf,S1,8,24411S1c8,D1,Ctrl,0,no,11.24083333,23.64922188,56.36350039,-64.52636719,40,100,76.11694336,-37.08496094,257.0800781,-75.68359375,19.65,242.2465011,7; exclude; Rs_end > 30,,0.911321783,212.1370712,,,,,8 mM,-60.41564621
OP240411,24411018.abf,S2,1,24411S2c1,D1,high K,0,yes,13.15111111,13.08889851,58.30619249,-71.27685547,38,200,79.79125977,-37.5793457,329.9560547,-84.83886719,23,415.0132159,8; exclude; Rs_end > 30,,0.83047811,492.2564085,,,,,8 mM,-59.9469545
OP240411,24411018.abf,S2,6,24411S2c6,D1,high K,0,no,13.15111111,26.52061106,70.27418804,-45.02563477,38,350,56.99462891,-28.82080078,148.5595703,-60.79101563,8.1,149.8705816,13; exclude; Rs_end > 30,,0.920958014,233.9477983,,,,,8 mM,-62.49560654
OP240411,24411032.abf,S3,2,24411S3c2,D1,Ctrl,0,yes,15.32305556,9.275814484,140.6164837,-72.3449707,46,150,80.9387207,-34.05761719,330.2001953,-83.984375,19.2,173.1752271,16,,0.811604765,230.7076903,,,,,8 mM,-62.10460373
OP240411,24411032.abf,S3,3,24411S3c3,D1,Ctrl,0,no,15.32305556,10.17931707,71.11000869,-68.17626953,34,150,79.21142578,-32.91625977,337.7685547,-89.35546875,20.7,434.8061538,17,,0.779389797,415.8438615,,,,,8 mM,-59.99896011
OP240411,24411046.abf,S1_D2,5,24411S1_D2c5,D2,Ctrl,18,no,31.11666667,18.68227738,66.88604847,-72.4609375,31,150,83.25805664,-41.63208008,417.1142578,-83.49609375,17.1,442.95083,26,,0.881120538,511.6670556,,,,,8 mM,-63.40537842
OP240411,24411057.abf,S2_D2,1,24411S2c1,D2,high K,18,yes,32.95638889,8.334740611,67.00655397,-70.44067383,37,250,81.37817383,-32.46459961,373.7792969,-89.23339844,17.2,287.9967297,30,,0.807577882,452.1150705,,,,,8 mM,-62.00080978
OP240411,24411063.abf,S2_D2,4,24411S2c4,D2,high K,18,yes,33.32833333,8.805756443,75.59854705,-59.41772461,27,350,74.40185547,-29.01000977,285.7666016,-76.171875,9.9,208.217715,35,,0.822721551,284.0494683,,,,,8 mM,-64.57589218
OP240411,24411063.abf,S2_D2,5,24411S2c5,D2,high K,18,yes,33.32833333,14.51770727,102.5430427,-70.30639648,45,200,74.21875,-33.99658203,299.4384766,-87.64648438,13.6,252.3469989,36,,0.760328104,398.3532784,,,,,8 mM,-61.93764832
OP240411,24411075.abf,S3_D2,4,24411S3_D2c4,D2,Ctrl,18,no,35.3,9.440213464,147.9477743,-64.50195313,43,150,75.36621094,-38.48266602,247.6806641,-79.46777344,13.1,137.1440256,42,,0.854413493,174.3958132,,,,,8 mM,-58.62794159
OP240411,24411075.abf,S3_D2,5,24411S3c5,D2,Ctrl,18,yes,35.3,21.76884238,77.2707294,-60.96191406,33,300,71.69189453,-26.39770508,303.4667969,-71.53320313,11.25,219.6901073,43,,0.838723549,356.6218874,,,,,8 mM,-60.31371185
OP240215,24215004.abf,S1,2,24215S1c2,D1,Ctrl,0,no,11.72583333,10.06559083,59.87388673,-69.70214844,25,100,91.96777344,-40.3503418,370.3613281,-95.703125,23.75,486.0961899,1,,0.85751271,408.0136005,,,,,8 mM,-59.18205887
OP240215,24215004.abf,S1,3,24215S1c3,D1,Ctrl,0,no,11.72583333,6.263417105,69.92492438,-71.83837891,29,250,75.91552734,-35.63842773,269.6533203,-59.20410156,22.3,379.5981299,2,,1.096868056,436.3345445,,,,,8 mM,-59.95096344
OP240215,24215004.abf,S1,4,24215S1c4,D1,Ctrl,0,no,11.72583333,10.02916639,45.2685955,-74.06616211,25,150,88.14086914,-42.74291992,333.0078125,-79.95605469,19.25,486.3407864,3,,0.958975243,719.5139838,,,,,8 mM,-60.0295697
OP240215,24215014.abf,S2,1,24215S2c1,D1,high K,0,yes,13.28416667,6.373332923,35.51512376,-50.20751953,17,500,74.04174805,-33.53881836,254.8828125,-57.25097656,16.4,546.1333333,7,,1.14443611,330.2510084,,,,,8 mM,-60.66018585
OP240215,24215014.abf,S2,5,24215S2c5,D1,high K,0,yes,13.28416667,8.73349576,59.95471987,-74.26147461,35,100,92.15698242,-39.05639648,377.4414063,-91.43066406,17.45,323.7834655,9,,0.876614707,503.6867896,,,,,8 mM,-60.84986328
OP240215,24215035.abf,S1_D2,1,24215S1c1,D2,Ctrl,17,yes,28.55416667,9.06040533,62.48006637,-64.59350586,17,200,75.43334961,-34.01489258,237.6708984,-58.10546875,23.3,523.6587106,12,,1.156730682,268.6289543,,,,,8 mM,-61.11916382
OP240215,24215041.abf,S2_D2,1,24215S2c1,D2,high K,17,yes,29.96833333,10.45919916,46.41458681,-61.16333008,21,350,81.50024414,-27.85644531,318.4814453,-75.68359375,13.25,608.0896359,16,,0.927062916,553.6384546,,,,,8 mM,-57.18004669
OP240215,24215050.abf,S2_D2,2,24215S2c2,D2,high K,17,yes,30.47527778,12.95342465,39.00108534,-73.18725586,21,150,82.97119141,-36.20605469,326.7822266,-87.03613281,18.35,382.2586141,17; exclude; Rs_end > 30,,0.832962082,748.1349378,,,,,8 mM,-58.07454956
OP240215,24215050.abf,S2_D2,3,24215S2c5,D2,high K,17,yes,30.47527778,14.66831569,60.68847627,-75.34790039,28,50,86.74926758,-40.75317383,344.1162109,-84.59472656,21.15,364.3760252,18,,0.880066235,517.4872496,,,,,8 mM,-59.6978302
OP240417,24417004.abf,S1,2,24417S1c2,D1,Ctrl,0,yes,9.533055556,13.25477331,84.31330615,-59.32617188,25,150,82.97119141,-36.59667969,365.3564453,-85.44921875,21.9,367.8212199,1,,0.8484865,158.9152972,,,,,8 mM,-61.03942688
OP240417,24417004.abf,S1,4,24417S1c4,D1,Ctrl,0,no,9.533055556,10.91244348,109.9015451,-70.59936523,30,100,82.64770508,-36.37695313,349.3652344,-77.27050781,20.65,274.6181818,3,,0.92916031,228.2176073,,,,,8 mM,-61.16168457
OP240417,24417004.abf,S1,5,24417S1c5,D1,Ctrl,0,yes,9.533055556,11.80760956,183.1272351,-73.06518555,27,100,85.62011719,-38.62915039,368.6523438,-95.703125,20.9,200.1318527,4,,0.819130955,203.0767692,,,,,8 mM,-59.52498276
OP240417,24417004.abf,S1,6,24417S1c6,D1,Ctrl,0,yes,9.533055556,10.53358843,67.57135556,-66.27807617,30,200,82.52563477,-33.82568359,365.234375,-78.36914063,20,391.026253,5,,0.930314405,330.7010234,,,,,8 mM,-60.87614349
OP240417,24417004.abf,S1,7,24417S1c7,D1,Ctrl,0,no,9.533055556,10.9010961,66.66537083,-57.94067383,31,250,77.47192383,-32.98950195,275.8789063,-87.76855469,18.15,389.7373526,6,,0.835423376,229.6276543,,,,,8 mM,-60.97737152
OP240417,24417018.abf,S2,1,24417S2c1,D1,high K,0,no,13.59611111,12.4418003,66.61329506,-57.8918457,30,250,79.55322266,-33.61206055,345.0927734,-81.0546875,19.4,358.1403944,8,,0.826064891,250.9583653,,,,,8 mM,-61.81928131
OP240417,24417029.abf,S3,2,24417S3c2,D1,Ctrl,0,no,15.24944444,25.1133928,111.9061667,-72.16796875,33,100,82.06176758,-39.02587891,375.6103516,-87.890625,23.65,330.6156997,16,,0.804465902,308.6202873,,,,,8 mM,-59.71862778
OP240417,24417029.abf,S3,5,24417S3c5,D1,Ctrl,0,no,15.24944444,12.97490749,91.89792623,-48.18115234,32,150,77.75878906,-34.47265625,342.5292969,-71.16699219,18.7,264.3492666,18; exclude; Rs_end > 30,,0.945585706,81.93273109,,,,,8 mM,-61.04722763
OP240417,24417029.abf,S3,6,24417S3c6,D1,Ctrl,0,yes,15.24944444,17.95915531,51.57457558,-48.95019531,23,100,80.68237305,-40.35644531,255.3710938,-85.81542969,22.3,289.511252,19; exclude; Rs_end > 30; exclude; Rs_end > 30,,0.884513624,,,,,,8 mM,-67.18292725
OP240417,24417029.abf,S3,8,24417S3c8,D1,Ctrl,0,no,15.24944444,15.75260523,86.19896937,-48.51074219,39,200,79.90112305,-34.91210938,358.5205078,-94.7265625,17,296.779968,21; exclude; Rs_end > 30,,0.722794161,82.71275709,,,,,8 mM,-60.85140671
OP240417,24417040.abf,S1_D2,1,24417S1_D2c1,D2,Ctrl,16,no,27.47166667,8.466645628,64.9064782,-71.72241211,22,50,81.9519043,-34.70458984,337.4023438,-96.80175781,22.15,324.4573983,22,,0.775243791,351.9117304,,,,,8 mM,-52.23121353
OP240417,24417040.abf,S1_D2,2,24417S1c2,D2,Ctrl,16,yes,27.47166667,19.61963713,123.3555607,-81.42700195,28,50,91.43066406,-47.49755859,459.5947266,-94.48242188,26.5,315.5348837,23,,0.791991558,314.2904763,,,,,8 mM,-64.37795044
OP240417,24417040.abf,S1_D2,6,24417S1c6,D2,Ctrl,16,yes,27.47166667,12.76924171,55.73877309,-66.90063477,31,300,74.89624023,-26.39160156,314.0869141,-64.57519531,12.35,229.9345455,25,,0.99835308,427.9042635,,,,,8 mM,-62.42892487
OP240417,24417052.abf,S2_D2,1,24417S2_D2c1,D2,high K,16,no,29.90805556,8.171096548,53.85082436,-73.80981445,29,400,75.3112793,-31.35375977,362.4267578,-78.36914063,18,355.3156627,28,,0.814444806,676.2825428,,,,,8 mM,-60.67643127
OP240417,24417052.abf,S2_D2,2,24417S2c2,D2,high K,16,yes,29.90805556,11.36884095,80.52932785,-73.50463867,23,100,84.72900391,-34.42382813,458.1298828,-94.11621094,23.7,324.3949875,29,,1.027538205,388.1829394,,,,,8 mM,-59.17502167
